"~ NOS * logWF",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"VLD_AP_H-F","175","-0.0120395457904841","NOS","0.131522745219712","0.290457824107867","14.7581875398073","0.452811851853812","0.650684228618343"," ","0.251369838268335","NOS","-5.39513952281814","1.74578963212917","15.8528756123195","-3.0903720720567","0.00232620485936972","**"
,,,,"logWF","1.23711365379613","2.3807385724454","7.47647023687761","0.519634397541354","0.603318418751038"," ",,"logWF","-57.5215440050341","14.123395036855","8.09193456630353","-4.07278447249627","7.02925408808503e-05","***"
,,,,"NOS:logWF","-0.0769625864706462","0.238476794997976","23.55203943315","-0.32272568268665","0.746903000066192"," ",,"NOS:logWF","2.86872167996023","1.37823179849694","24.3409762376855","2.0814508002854","0.0388482148234319","*"
,"VLD_AP_V-D","175","-0.0120739587427805","NOS","0.228452156564998","0.288896446519426","14.7257228206546","0.790775239077357","0.429075161502516"," ","0.129286096494848","NOS","-4.85223977376075","1.96112927467189","15.8528756123194","-2.47420699717645","0.0143063343261509","*"
,,,,"logWF","1.68512014348722","2.33269871599194","7.32919604887874","0.722390822241549","0.470054227926032"," ",,"logWF","-43.499470126636","15.8654874303221","8.0919345663035","-2.74176701583716","0.0067459937374078","**"
,,,,"NOS:logWF","-0.152838752850356","0.231549213576248","24.7949202555267","-0.660070274002581","0.509208733620957"," ",,"NOS:logWF","2.51143316131421","1.5482339209562","24.3409762376853","1.62212772070201","0.10657620383691"," "
,"VLD_BLP","4680","0.0163105783555649","NOS","0.0962632498910702","0.0686639016316376","6.71776222876706","1.40194844166437","0.160930643448887"," ","0.319211196574113","NOS","-5.06031087754324","0.547425221579833","8.96044343895753","-9.24383948357278","3.52767758912571e-20","***"
,,,,"logWF","1.44625741851388","0.293066197768295","3.00103461809869","4.93491719456955","8.0184772025201e-07","***",,"logWF","-56.0157462226809","2.0549132630653","3.13523909154646","-27.2594212269196","5.47254268271996e-152","***"
,,,,"NOS:logWF","-0.0476272558484668","0.0517165644959608","10.8789428871017","-0.920928455179706","0.35708778121732"," ",,"NOS:logWF","1.93473812626109","0.344771964194732","13.8172938770232","5.61164574613824","2.1196463510417e-08","***"
,"VLD_ELP","6063","0.00381071402562871","NOS","0.0699882622574578","0.05877903011685","6.38342905798905","1.19070120956954","0.233770902915447"," ","0.235982335707898","NOS","-9.29564739973019","0.683726984241022","7.25678071483722","-13.595554386447","1.71827205377469e-41","***"
,,,,"logWF","0.850000852532224","0.287438634498559","2.95632757237389","2.95715589525765","0.0031049109239584","**",,"logWF","-78.2670340254345","3.08045671656232","3.05336385460836","-25.4076071267697","2.04891086128997e-135","***"
,,,,"NOS:logWF","-0.0339979208742664","0.0461928418704522","10.2498299652968","-0.735999767444783","0.461730839315639"," ",,"NOS:logWF","3.83099986233131","0.481114418575359","11.4747553624976","7.96276252471374","1.99373806453884e-15","***"
,"ALD_AELP","4094","0.000524267836155112","NOS","0.0332228906327224","0.0548316227543516","7.10430406300192","0.60590748483886","0.544576188921817"," ","0.0849527576567272","NOS","-5.42038263847447","0.986982584562884","7.45230328572807","-5.4918726259745","4.21821647614486e-08","***"
,,,,"logWF","0.456370130272188","0.266122984290538","3.21352076697335","1.71488430993224","0.086366439842708",".",,"logWF","-63.9934707863599","4.54038036416955","3.25711789410399","-14.0942973173272","4.35241734054123e-44","***"
,,,,"NOS:logWF","-0.0276551027412111","0.0392142621075645","11.7240513628433","-0.705230731241437","0.480666659607304"," ",,"NOS:logWF","3.54136750667953","0.688145449023022","12.122143642219","5.14624853177086","2.78208277953502e-07","***"
,"ALD_MALD","5553","-5.5026866624619e-05","NOS","0.058352175651217","0.0604217859677896","7.17369645988166","0.965747283311422","0.334170653138292"," ","0.0176703384983137","NOS","-3.11425518946226","1.47418743934281","7.37020531154295","-2.11252321539966","0.034686116512058","*"
,,,,"logWF","0.354703337117542","0.278268227854415","3.04942151961734","1.27468141027986","0.202422029248924"," ",,"logWF","-43.7339898274589","6.71594942315087","3.09914284908912","-6.51195937788057","8.07021457348794e-11","***"
,,,,"NOS:logWF","-0.0365400741891828","0.0422746533725038","11.5126378540762","-0.864349468869901","0.387395942621193"," ",,"NOS:logWF","1.64252008893379","1.03325400717663","11.6841537273284","1.58965760357609","0.111968932082862"," "
,"NMG_ELP","6074","0.00151527027004417","NOS","0.0786796389096652","0.104908415937252","6.24001759523835","0.749984052344525","0.453264309683214"," ","0.143103580675859","NOS","-6.05033733286669","0.554228141896204","7.25300256774799","-10.916690935553","1.72481929631721e-27","***"
,,,,"logWF","0.72877039384871","0.484080725837518","2.96479659520062","1.50547285804005","0.132202549851638"," ",,"logWF","-47.7897638673462","2.49510383377134","3.04951537770199","-19.1534168720795","1.9187566743461e-79","***"
,,,,"NOS:logWF","-0.0103386701314965","0.0870347334131092","9.86802687026701","-0.118787864638179","0.905443423222678"," ",,"NOS:logWF","2.62093707005745","0.389996843446093","11.4640517384427","6.72040585482258","1.97732897412853e-11","***"
,"SD_SDP","2089","0.00291573249588561","NOS","-0.0773202394113652","0.0586848414434206","6.55323152443633","-1.31755045271634","0.187654181151075"," ","0.0488903898121665","NOS","5.20485225705449","2.37624086392509","6.41151729025094","2.1903723381211","0.0286074281338812","*"
