"~ NOS * nNoun",,,,,,,,,,,,,,,,,,
,,,,"NOS:SemD","-0.0727183076699273","0.0740281857913858","36.1293166444979","-0.982305683876277","0.325949275209885"," ",,"NOS:SemD","3.90968244140785","0.555190689355524","44.6686824954306","7.04205332756262","2.14091930360535e-12","***"
"~ NOS * SubCD",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5191","0.0205866899923641","NOS","0.205434258659261","0.0869006038274013","15.2742132342492","2.36401416804062","0.0180781212065781","*","0.37870690056869","NOS","-9.48078417683679","0.673105008706666","21.6496366723026","-14.0851487571807","3.03268047107494e-44","***"
,,,,"SubCD","1.34967316842562","0.204021341283951","2.19868258160583","6.61535288382983","3.70666451976998e-11","***",,"SubCD","-58.2821172058093","1.44296458632339","2.4881861621154","-40.3905388657594","2.02086350532455e-310","***"
,,,,"NOS:SubCD","-0.0635374263389458","0.030429042158783","19.2786743029675","-2.08805213149328","0.0367931323850549","*",,"NOS:SubCD","2.71070549286762","0.217709029699844","27.1928731398444","12.4510476051677","4.35726122527551e-35","***"
"~ NOS * MemCD",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5191","0.0162035609437737","NOS","0.121978173341743","0.0391869423741824","3.31536729458991","3.11272495253689","0.00185368684964014","**","0.320026465512356","NOS","-5.60574608141431","0.309416818656647","4.18001000451388","-18.1171343747635","3.50053737280864e-71","***"
,,,,"MemCD","0.0018509999673503","0.000313409215789123","2.13769762204884","5.90601639677292","3.50479105847005e-09","***",,"MemCD","-0.0731556278004759","0.00204433986945652","2.54456705881088","-35.7844744376697","7.26882234073457e-251","***"
,,,,"NOS:MemCD","-9.95295837890033e-05","3.34872203239432e-05","4.87639685877136","-2.9721661823881","0.00295706579710851","**",,"NOS:MemCD","0.00382995251934406","0.000258052298461561","6.95111104269621","14.8417686731613","7.79441908613353e-49","***"
"~ NOS * logWF",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5190","0.0230899215246216","NOS","0.266668839800262","0.099876218372944","20.688510501191","2.66999335922495","0.00758527471279877","**","0.396380509115937","NOS","-12.4667606176553","0.752247415437006","27.8230664061832","-16.5726865414525","3.76995799557934e-60","***"
,,,,"logWF","1.10412761237908","0.15067768707582","1.98347517581959","7.32774463032134","2.34058170608596e-13","***",,"logWF","-48.7784930117504","1.11845108359985","2.38331412565823","-43.612540348883","0","***"
,,,,"NOS:logWF","-0.0539502518392585","0.0219505011817904","24.5700308269493","-2.45781412426311","0.013978550263132","*",,"NOS:logWF","2.38071350077747","0.158350118074445","33.613575516917","15.0344914782964","4.87407766023407e-50","***"
"~ NOS * nLet",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5191","0.010314389890099","NOS","0.135412050086515","0.0947334388695089","13.8458559420647","1.42940076600659","0.152889078381647"," ","0.148289555167987","NOS","-2.87666452115953","0.617497641382906","13.2910756793698","-4.65858382020237","3.263449882631e-06","***"
,,,,"nLet","0.193628174203589","0.0751028387576569","2.77827894652704","2.57817384011797","0.00993240159250987","**",,"nLet","6.38740846367643","0.668296801817626","2.33706672674642","9.55774207852562","1.80612248326528e-21","***"
,,,,"NOS:nLet","0.00163994143119515","0.0179320746282999","13.905519485444","0.0914529671099538","0.927132676371155"," ",,"NOS:nLet","-0.258346801020628","0.115183672299478","12.6648299153926","-2.24291165460435","0.0249445377849123","*"
"~ NOS * nSyll",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5191","0.00783504352002207","NOS","0.14674957924325","0.0783379831907191","9.50814741772301","1.87328768582131","0.0610286694060622",".","0.135197179062865","NOS","-2.38404460033146","0.528263735205499","9.58001073942005","-4.51298175787904","6.53345392580635e-06","***"
,,,,"nSyll","0.431814566083632","0.235288480560664","3.09265212632533","1.83525587421309","0.0664677858092715",".",,"nSyll","16.3117355049134","2.22173374868956","2.75045777443089","7.34189482179603","2.43231286841461e-13","***"
,,,,"NOS:nSyll","-0.0023162046266565","0.0514397034349336","9.33875074856165","-0.0450275657126656","0.964085336970724"," ",,"NOS:nSyll","-1.35250026939193","0.35031340898642","8.81371422334877","-3.8608292879944","0.000114376536823632","***"
"~ NOS * nPhon",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5191","0.00921796920018059","NOS","0.127740821850582","0.088782999278849","12.3155377715814","1.43879822587852","0.150207699206721"," ","0.140983948176062","NOS","-2.67631286085014","0.588494303792809","11.9691895768817","-4.5477294233801","5.54616958280609e-06","***"
,,,,"nPhon","0.190908097450206","0.0871518888787923","2.894936520878","2.19052162731336","0.0284864280603359","*",,"nPhon","6.58770568472791","0.788137141359254","2.47233050195526","8.35857789085599","8.06678983500764e-17","***"
,,,,"NOS:nPhon","0.00319558284405271","0.0205732993377748","12.5001824694229","0.155326707281475","0.876563761757778"," ",,"NOS:nPhon","-0.390821226090469","0.135590937803078","11.484542035636","-2.88235506312425","0.00396335087340266","**"
"~ NOS * pld20",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5191","0.00858808936526956","NOS","0.0975396152586906","0.0778674685323352","9.4657756535818","1.25263626899835","0.2103381092065"," ","0.142877852827698","NOS","-2.5860092656554","0.52315455532203","9.4797918911453","-4.94310761389351","7.93058869042248e-07","***"
,,,,"pld20","0.280775535204455","0.175718048363527","2.70253781253269","1.59787533391894","0.110070724573632"," ",,"pld20","14.0364370342734","1.53912782551239","2.35384043039718","9.11973443765175","1.05542671905667e-19","***"
,,,,"NOS:pld20","0.0319984708294869","0.047500040920626","8.94005218198494","0.673651437121018","0.500532943107011"," ",,"NOS:pld20","-1.00180881127945","0.318910590646149","8.61580826132869","-3.14134695009554","0.00169118402169402","**"
"~ NOS * old20",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5191","0.00854454803165494","NOS","0.0694936623421825","0.0928613888886607","13.5500213898204","0.748359066926128","0.454243605449614"," ","0.145255466698297","NOS","-2.10843405568705","0.630094222422035","13.7897426377465","-3.34622026461755","0.000825033144211138","***"
,,,,"old20","0.286247806340324","0.188459244213218","2.64499106609627","1.51888440142777","0.128791596016576"," ",,"old20","16.1888100551973","1.66036811889048","2.29585238866557","9.75013304038581","2.85772729309517e-22","***"
,,,,"NOS:old20","0.0453729934094321","0.0514073110515687","12.3978161779737","0.882617520374032","0.377442959091898"," ",,"NOS:old20","-1.12947513344639","0.34836037083515","12.3576487503611","-3.2422606817722","0.00119334933045081","**"
"~ NOS * phonUP",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5191","0.0105008910983286","NOS","0.130007087755914","0.110376624413859","19.9817351110917","1.17784982505399","0.238856481047647"," ","0.134517240585552","NOS","-6.36723441027357","0.752080299445433","19.4022234538757","-8.46616300808388","3.26285865288311e-17","***"
,,,,"phonUP","0.301863424884976","0.107056712043102","3.16533826326845","2.81965903047203","0.00480747026538026","**",,"phonUP","-5.56217622175333","0.900950766065074","2.82155711648756","-6.17367389124523","7.17911196227474e-10","***"
,,,,"NOS:phonUP","-0.00312630059842802","0.0238980551790563","22.9576289088309","-0.13081820152327","0.89591912400145"," ",,"NOS:phonUP","0.362512187270366","0.157195942043899","21.2696624842498","2.30611670095866","0.0211433224979939","*"
"~ NOS * posUni",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5191","0.00661232349824892","NOS","0.12591739146125","0.0527216574306866","4.40128142278946","2.38834281010216","0.0169245466160177","*","0.14027820215975","NOS","-3.98301861459871","0.342469754918997","4.05012106902223","-11.6302784622274","6.96387868844142e-31","***"
,,,,"posUni","0.000251901259509209","0.000204561906117207","2.9783318855558","1.23141822585911","0.218166483752762"," ",,"posUni","0.0134545239602869","0.00183465588654197","2.57594417847058","7.33354088850226","2.5872618734801e-13","***"
,,,,"NOS:posUni","8.46199480115133e-07","4.33364760424872e-05","5.97809228826577","0.0195262641864446","0.984421285244162"," ",,"NOS:posUni","-0.000493973433827767","0.0002769540098452","5.14442100451796","-1.78359372411278","0.0745481100698078","."
"~ NOS * posBi",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5191","0.0055895007549176","NOS","0.12665754348913","0.0339911233507629","1.83085858085847","3.72619469448299","0.000194392274196619","***","0.136364709729264","NOS","-4.56400306985241","0.225944118262544","1.75490333054893","-20.1996985137232","2.08772734416187e-87","***"
,,,,"posBi","0.000633152519940237","0.000883871890803974","3.38380954594816","0.716339694165767","0.473781622326162"," ",,"posBi","0.0415348233335753","0.00761121534999371","3.39869642564094","5.45705533527042","5.06564278168257e-08","***"
,,,,"NOS:posBi","-3.41549679284892e-05","0.000152137935599639","4.38714280911436","-0.224500009112587","0.822368259824939"," ",,"NOS:posBi","-0.0011889011237511","0.00101283751155982","4.25519127873377","-1.17383204135098","0.240516158960681"," "
"~ NOS * ( RC1 + RC2 + RC3 + RC4 )",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5185","0.0271432707574513","NOS","0.00370705393621541","0.0544588138169519","6.4204347216243","0.068070780033433","0.945729290543456"," ","0.381551851551444","NOS","-0.610074206121774","0.343008831673817","5.64792354044893","-1.77859620449051","0.0753645652637644","."
,,,,"RC1","0.586412485944603","0.208375478345145","2.9196167124017","2.81421062882118","0.00488971783804727","**",,"RC1","6.13726837696981","1.63227468489435","2.9348556355393","3.75994826959352","0.000171819678903117","***"
,,,,"RC2","0.835682522352949","0.123905861613399","2.28841043923681","6.74449546995911","1.53559680610709e-11","***",,"RC2","-36.4168057452792","0.859554550561462","2.58599186143104","-42.3670675950603","0","***"
,,,,"RC3","-0.0107725312888482","0.121140667211083","2.91345245019172","-0.0889258044953431","0.929140875767661"," ",,"RC3","4.86691283256238","0.986439731134459","3.08005376037117","4.93381671373391","8.31593754099903e-07","***"
,,,,"RC4","-0.153447532126132","0.102985649840819","2.07059883787296","-1.48998945351425","0.136227009015085"," ",,"RC4","8.98007458812488","0.84469292149744","2.51035285214247","10.6311706415218","3.95869308497392e-26","***"
,,,,"NOS:RC1","-0.0248558945728215","0.0510402319803507","7.65417869073893","-0.486986316645083","0.626268027860495"," ",,"NOS:RC1","0.579681953340028","0.31295556984868","6.68890583649071","1.8522819505028","0.0640421436234455","."
,,,,"NOS:RC2","-0.0298196343879263","0.0136144987613228","2.50958462002785","-2.1902851445872","0.0285035635259015","*",,"NOS:RC2","1.27378884946899","0.107119801750683","4.08049066098325","11.8912547320959","3.43320396814194e-32","***"
,,,,"NOS:RC3","0.00591972301748179","0.022370334866072","3.37221916275524","0.264623799908331","0.791299283869901"," ",,"NOS:RC3","-0.246343926729189","0.139354683469415","3.6380038580494","-1.76774773976833","0.0771618884464546","."
,,,,"NOS:RC4","0.00734905724922993","0.0113874476605753","2.51190744055937","0.645364744434635","0.518690844768816"," ",,"NOS:RC4","-0.413121339122537","0.077202584998746","3.02997875867505","-5.35113350322723","9.11638166825954e-08","***"
"~ NOS * ( nNoun + nVerb + nAdj + Conc + SemD + SubCD + MemCD + logWF + nLet + nSyll + nPhon + pld20 + old20 + phonUP + posUni + posBi )",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5160","0.0334095820103532","NOS","0.206929237435661","0.354645119076126","269.451288637782","0.583482547214313","0.559568502623846"," ","0.453074304668139","NOS","-12.7174121792811","2.37220089228026","305.366534671758","-5.36101820915198","8.6356675149715e-08","***"
,,,,"nNoun","0.0843138253540441","0.123863580591828","7.85704396587936","0.680699079997426","0.496061918599952"," ",,"nNoun","-2.92867609131408","0.793126553163837","8.26109732084892","-3.69257097701671","0.000224292529851415","***"
,,,,"nVerb","0.125226023589784","0.109575344405481","12.0102055162765","1.14283029881601","0.253109056350904"," ",,"nVerb","-3.61042943483908","0.688665726179188","12.5626158919229","-5.24264428675757","1.64601711344142e-07","***"
,,,,"nAdj","0.161733030955655","0.125987050584918","4.83297395500257","1.28372741646685","0.199237347995856"," ",,"nAdj","-3.88078284299115","0.81553924981052","5.66872677738421","-4.75854821689183","2.0031143004508e-06","***"
,,,,"Conc","0.210318361207338","0.132522627765074","4.05865210641853","1.5870373592363","0.112504183563225"," ",,"Conc","-7.85986419957163","1.05982265974295","4.25970152829796","-7.41620697322885","1.40136890897095e-13","***"
,,,,"SemD","0.515352252564725","0.466741140482174","4.5287584247086","1.10415004778094","0.269528054154525"," ",,"SemD","-7.37892720545837","3.97171364586588","5.28800829374143","-1.85786989279527","0.0632444124336434","."
,,,,"SubCD","0.434043446716017","0.427539574755403","9.65543640615935","1.0152123273368","0.310004625606961"," ",,"SubCD","-21.8431948553041","3.29980058341342","14.7719028472443","-6.61954997071634","3.96870576424026e-11","***"
,,,,"MemCD","0.000112903468455133","0.000676368957240827","11.1572226686497","0.166925857915938","0.867428386922574"," ",,"MemCD","-0.00414799872835664","0.00491877917063326","18.3020936849853","-0.843298425170532","0.399100652591428"," "
,,,,"logWF","0.810791223295706","0.33243840908677","9.58142532811255","2.43892162016719","0.0147311630119052","*",,"logWF","-31.1607649455421","2.62908744554398","14.5342386691323","-11.852312101051","5.42619562134279e-32","***"
,,,,"nLet","0.392430221108515","0.22526473331942","22.6576497834877","1.74208459231858","0.0814936432361572",".",,"nLet","-5.16291295507402","1.68967116386524","23.2619003120088","-3.05557262589692","0.00225779085015657","**"
,,,,"nSyll","0.128147463756114","0.319340367149247","5.59780090745648","0.401288020365502","0.688208082501706"," ",,"nSyll","-4.82582922384057","2.62972912823837","6.09175311507481","-1.83510505778721","0.0665476528014912","."
,,,,"nPhon","-0.000614312571600526","0.21203442267","15.5245301532416","-0.00289723038299593","0.997688347842299"," ",,"nPhon","-0.236984814541499","1.65172800896124","17.0528203216399","-0.143476900104477","0.885919156023731"," "
,,,,"pld20","0.139117838022227","0.392282461421536","12.8847342932915","0.354636905045661","0.722861624661138"," ",,"pld20","2.45504649612625","2.91045720243289","13.1889421245877","0.8435260597799","0.398973398547477"," "
,,,,"old20","-0.459882904535488","0.497363320909794","17.4409644455039","-0.924641776346222","0.355152274722957"," ",,"old20","13.692050076662","3.87243161741146","19.513335805004","3.53577581979729","0.000410149102612265","***"
,,,,"phonUP","0.151026490134611","0.140522095230183","5.14054657128051","1.0747526208403","0.282485497814735"," ",,"phonUP","-6.37900984297494","1.02761864893349","5.80745736729713","-6.20756527686161","5.801819425766e-10","***"
,,,,"posUni","1.11802699091115e-05","0.000384943905159006","11.8023368025328","0.0290438938226423","0.97682958313801"," ",,"posUni","0.00399541884172484","0.00292751603474725","10.3075409734897","1.36478119822486","0.172381337564918"," "
,,,,"posBi","-0.00131233547528867","0.00139218922077929","10.0514258287244","-0.942641600510366","0.345864253744243"," ",,"posBi","0.0419115886623305","0.0105837335256376","10.3759975942159","3.96000036856611","7.59588965210235e-05","***"
,,,,"NOS:nNoun","0.00301222061674761","0.0114272223063409","8.19355621088105","0.263600421519422","0.792087833685782"," ",,"NOS:nNoun","-0.0747331594668954","0.0608119840321249","9.29600308153083","-1.22892157946066","0.219157250315564"," "
,,,,"NOS:nVerb","-0.00150298491994828","0.00444595033266186","5.87100332718203","-0.338057064854439","0.735320184969077"," ",,"NOS:nVerb","0.0519775600357482","0.0292577518659726","6.89672324812148","1.77653977905935","0.0757028973024038","."
,,,,"NOS:nAdj","-0.000212650669147606","0.0102259082028838","4.09980425977909","-0.0207952843824313","0.98340895944462"," ",,"NOS:nAdj","-0.0644364788644479","0.0576536907823329","4.76729664911176","-1.11764707497605","0.263769788311345"," "
,,,,"NOS:Conc","-0.00359898602790107","0.0306121714747115","26.4730141855877","-0.117567158895414","0.90641062783898"," ",,"NOS:Conc","0.18346195658031","0.18757070995923","27.3125282067139","0.978094909488735","0.328073238551498"," "
,,,,"NOS:SemD","-0.0602933156837291","0.118214808376975","119.664600776751","-0.510031835364142","0.610029158637079"," ",,"NOS:SemD","1.19022390830589","0.772045079761171","131.476805177084","1.54165079152383","0.123219795744243"," "
,,,,"NOS:SubCD","0.017114368507239","0.0945287321856811","207.334316975417","0.181049381616815","0.85632881550581"," ",,"NOS:SubCD","0.77980429795548","0.597970972664607","232.988829379567","1.30408386627968","0.192263158145125"," "
,,,,"NOS:MemCD","-9.77237739016897e-07","0.000137128966941037","89.6447553747833","-0.00712641362956591","0.994313992719159"," ",,"NOS:MemCD","-0.0003229895574267","0.000831372262979932","89.6862749496738","-0.388501723967782","0.697660806800494"," "
,,,,"NOS:logWF","-0.0430589534083927","0.0789390362430593","346.206100218651","-0.545470979349316","0.585429634715088"," ",,"NOS:logWF","1.61903875529381","0.495602817951449","363.396206599345","3.26680700078751","0.00109478914797597","**"
,,,,"NOS:nLet","-0.0138297096971742","0.0522742130413913","153.34439881244","-0.264560839705492","0.791347790812068"," ",,"NOS:nLet","0.878769753146021","0.310160664464586","142.960268235864","2.83327273193393","0.00462528536440755","**"
,,,,"NOS:nSyll","-0.00605418579245049","0.069585975206455","23.2832177952793","-0.0870029596407652","0.930669159577226"," ",,"NOS:nSyll","0.00913086392788635","0.438574293876601","21.8367574101263","0.0208194234257958","0.983390508418886"," "
,,,,"NOS:nPhon","-0.00857387366851174","0.0509666274586965","95.3947757092364","-0.168225250443734","0.866406077032832"," ",,"NOS:nPhon","0.3894437165745","0.316557704137518","98.2861476409098","1.23024558077196","0.218661238218012"," "
,,,,"NOS:pld20","-0.000875307616135871","0.0998519328479724","50.1168749763934","-0.00876605581054253","0.993005788986629"," ",,"NOS:pld20","-0.362030809265467","0.572609534196879","43.5156157172819","-0.632247260383533","0.527253332020353"," "
,,,,"NOS:old20","0.0680954401550608","0.115321210904438","80.2373171563062","0.59048495607186","0.5548655686757"," ",,"NOS:old20","-1.86296366268816","0.711320104977068","80.4963282220262","-2.61902292604005","0.00884399775454775","**"
,,,,"NOS:phonUP","-0.00402099861089389","0.0352132905823279","60.0263925939194","-0.114189800055547","0.909087337396586"," ",,"NOS:phonUP","0.296335718639229","0.21949316928313","65.6012161766977","1.35009084613917","0.177046060317732"," "
,,,,"NOS:posUni","-2.45651453744692e-05","8.67657285191243e-05","32.5940040283176","-0.283120372452756","0.77708456527203"," ",,"NOS:posUni","-0.000457894484392125","0.000545689058589892","31.3864093237284","-0.839112452749858","0.401445080521829"," "
,,,,"NOS:posBi","0.000126237031958575","0.000257550166457845","15.8371763844929","0.49014541009523","0.624031006719792"," ",,"NOS:posBi","-0.00265806303271471","0.00152561655000797","15.2426560136966","-1.7422877542203","0.0815176838161711","."
"~ NOS * ( nNoun + nVerb + nAdj + nAdv + Conc + SemD + SubCD + MemCD + logWF + nLet + nSyll + nPhon + pld20 + old20 + phonUP + posUni + posBi )",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"BLP_SUBTLEXuk","5158","0.0333185917962396","NOS","0.230593167377794","0.358870921714127","266.673002997816","0.64255182971186","0.520514948080608"," ","0.454671222665523","NOS","-11.56649873405","2.41389960239092","317.12233354454","-4.79162377863338","1.70076641994216e-06","***"
,,,,"nNoun","0.0941392484599492","0.143466260612858","10.6133856115957","0.65617691614604","0.511710299640567"," ",,"nNoun","-4.64038631525448","0.951664764308206","11.9286322378198","-4.87607242517559","1.11467680337413e-06","***"
,,,,"nVerb","0.130479677188338","0.130340153669809","16.9277490380854","1.00107045691293","0.316792746662214"," ",,"nVerb","-5.21958003480673","0.859675730703377","19.6337106676099","-6.07156843957444","1.35725741050371e-09","***"
,,,,"nAdj","0.185687480581336","0.149768040658562","6.98730367485822","1.2398338107705","0.215036869651403"," ",,"nAdj","-6.17581832770377","1.01254205443371","8.76378757081991","-6.09932032023869","1.14279593950864e-09","***"
