"~ Sense * Freq",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
,"VLD_AP_H-F","6","-0.332691477418589","Sense","0.00887832803556273","5.31692692471569",,"0.00166982321955412","0.998667674453004"," ","0.22056738930371","Sense","-1.57427735580694","13.7761935848432",,"-0.114275205709869","0.912747731313411"," "
,,,,"Freq","0.311375486272459","4.72954901121494",,"0.0658361897792179","0.947508243448232"," ",,"Freq","-28.3770942572157","13.7761935848432",,"-2.05986465582457","0.0850723847765443","."
,,,,"Sense:Freq",,,,,,"",,"Sense:Freq",,,,,,""
,"VLD_AP_V-D","6","-0.319902066328823","Sense","-18.3425459245482","29232.4383023956",,"-0.000627472321494476","0.999499349555201"," ","-0.158988813234248","Sense","-26.2237648110887","30.8113763008049",,"-0.851106570348293","0.427365569226174"," "
,,,,"Freq","0.825627341802802","4.11951138340504",,"0.200418754789401","0.84115309284336"," ",,"Freq","-16.1820981444224","30.8113763008049",,"-0.5251988092463","0.618278500907501"," "
,,,,"Sense:Freq",,,,,,"",,"Sense:Freq",,,,,,""
,"VLD_BLP","107","-0.0277049671969667","Sense","0.298007920631149","1.81758930045278","2.12021010538558","0.163957787689943","0.869764374572372"," ","0.0614142264754425","Sense","-7.84105904347924","9.39573113821287","1.98069498069498","-0.834534207943573","0.405839372280524"," "
,,,,"Freq","-0.0244096042636078","1.70618817421283","1.87329856787128","-0.0143065135678071","0.988585443088262"," ",,"Freq","-19.8747470515382","9.57471352811611","2.05821205821206","-2.075753701996","0.0403137204898481","*"
,,,,"Sense:Freq","-0.187956805331933","2.5063715146743","3.12461138211237","-0.0749915981056615","0.940221396810306"," ",,"Sense:Freq","0.374798135891557","13.3578755001327","3.09296109296109","0.0280582144883618","0.977667986231801"," "
,"VLD_ELP","108","-0.0224021076330734","Sense","0.689541780863709","1.41937799492861","1.67081668333595","0.485805601698364","0.627105002281334"," ","0.121987051126877","Sense","-16.3772290640396","15.4642848703732","1.96301020408164","-1.059035655468","0.291946386427578"," "
,,,,"Freq","1.02577367676498","1.64712881593648","2.09896477111781","0.622764696264373","0.533439161031726"," ",,"Freq","-48.4684890109889","15.8965038055295","2.07626079277865","-3.04900307664692","0.00288789145240393","**"
,,,,"Sense:Freq","-0.930513627755471","2.33205622236771","3.02359052752451","-0.399009946171336","0.689885875596355"," ",,"Sense:Freq","6.47021314892014","22.0827405262572","3.07626079277865","0.292998649385334","0.770085404680219"," "
,"ALD_AELP","106","-0.0228957465883277","Sense","0.390758224620477","0.908262976410821","1.73898067278381","0.43022586494127","0.66703134886866"," ","0.0862706620431875","Sense","-25.4740000716489","19.6381117717489","1.99801587301587","-1.29717155945183","0.197388416745947"," "
,,,,"Freq","0.631709155452671","0.987936054047263","2.00260737893854","0.639423121430539","0.522547711514567"," ",,"Freq","-67.5979087234805","20.0054654070128","2.07621082621082","-3.37897206329348","0.0010189379608897","**"
,,,,"Sense:Freq","-0.452036624186695","1.40448272082067","2.90092793057853","-0.321852748692103","0.747564250999756"," ",,"Sense:Freq","42.2094039159681","27.7908946712799","3.11126373626374","1.51882134113476","0.131784558798517"," "
,"ALD_MALD","106","-0.0242369528641286","Sense","0.870388449907475","1.48129532199646","2.16183780713596","0.587586038369703","0.556810184565063"," ","-0.019255672910256","Sense","-20.0761273209549","37.0250810760552","2","-0.542230475598837","0.588797863498504"," "
,,,,"Freq","0.156533639892441","1.25331256219856","1.63373561222562","0.124895931480851","0.900605939359313"," ",,"Freq","-6.16730769230767","38.0214495596488","2.11538461538461","-0.162206011704848","0.871452426927501"," "
,,,,"Sense:Freq","-0.470788461256134","2.03049720901774","2.95186950373707","-0.231858708874503","0.816647756170574"," ",,"Sense:Freq","40.5931697612732","52.3613718057206","3.11538461538461","0.775250310704012","0.439917833674098"," "
,"NMG_ELP","108","-0.0201210939093623","Sense","0.339406941588807","1.75445529847503","1.14008450313612","0.193454311365938","0.846603184352939"," ","0.0678811251159122","Sense","3.08785714285713","9.07711093200471","1.96301020408164","0.340180610988211","0.73438126814334"," "
,,,,"Freq","1.35907986403035","2.57307045031195","1.29082453164434","0.528193802025739","0.597364830776175"," ",,"Freq","-21.6190659340659","9.33081158833722","2.07626079277865","-2.31695450383845","0.0223925701681814","*"
,,,,"Sense:Freq","1.33389123008199","5.78049265277332","1.30046184243325","0.230757361042926","0.817503308197523"," ",,"Sense:Freq","0.500445244410743","12.9619628142996","3.07626079277865","0.038608754829836","0.96927360024546"," "
,"SD_SDP","24","-0.120694467543884","Sense","-1.40578221146833","6.20512522440138","2.63452864550563","-0.226551787535271","0.820772285429739"," ","0.0872647606493745","Sense","-14.9249206349207","29.9338021887509","1.7687074829932","-0.498597556729011","0.622601925109926"," "
,,,,"Freq","-0.580592482567782","6.93315827211837","4.10702194231321","-0.08374141477523","0.933262028540385"," ",,"Freq","-63.4846428571429","30.7414100450182","1.83673469387755","-2.06511811801004","0.0498752080996801","*"
,,,,"Sense:Freq","0.295889334445217","8.07354956752529","4.41493994288696","0.0366492249747732","0.970764694017023"," ",,"Sense:Freq","23.9599206349208","47.1071175264799","2.15646258503401","0.508626337016957","0.615658135871477"," "
"~ NOS * logWF",,,,,,,,,,,,,,,,,,
,"Accuracy",,,,,,,,,,"RT",,,,,,,
"Task","Dataset","df","adj.r.sq","Predictor","b","SE","VIF","t","p","","adj.r.sq","Predictor","b","SE","VIF","t","p",""
